date;day_type;time;real_time;infestation;replicate;specimen;species;shell_temp;no_pic
2021/04/15;sunny;0;11:25;non infested;2;1;Oxystele antoni;21,4;M5
2021/04/15;sunny;0;11:25;non infested;2;2;Oxystele antoni;21,5;M6
2021/04/15;sunny;0;11:25;non infested;2;3;Oxystele antoni;21,7;M7
2021/04/15;sunny;0;11:25;non infested;2;4;Oxystele antoni;20,9;M8
2021/04/15;sunny;0;11:25;infested;3;1;Oxystele antoni;22,2;M5
2021/04/15;sunny;0;11:25;infested;3;2;Oxystele antoni;20,7;M6
2021/04/15;sunny;0;11:25;non infested;3;1;Oxystele antoni;23,4;M5
2021/04/15;sunny;0;11:25;non infested;3;2;Oxystele antoni;23,5;M6
2021/04/15;sunny;0;11:25;non infested;3;3;Oxystele antoni;22,1;M7
2021/04/15;sunny;0;11:25;non infested;3;4;Oxystele antoni;23,9;M8
2021/04/15;sunny;30;11:55;infested;1;1;Oxystele antoni;33,2;M5
2021/04/15;sunny;30;11:55;infested;1;2;Oxystele antoni;32,6;M6
2021/04/15;sunny;30;11:55;infested;1;3;Oxystele antoni;29,4;M7
2021/04/15;sunny;30;11:55;infested;1;4;Oxystele antoni;31,4;M8
2021/04/15;sunny;30;11:55;non infested;1;1;Oxystele antoni;35,6;M5
2021/04/15;sunny;30;11:55;non infested;1;2;Oxystele antoni;36;M6
2021/04/15;sunny;30;11:55;non infested;1;3;Oxystele antoni;32;M7
2021/04/15;sunny;30;11:55;infested;2;1;Oxystele antoni;30,9;M5
2021/04/15;sunny;30;11:55;infested;2;2;Oxystele antoni;30,3;M6
2021/04/15;sunny;30;11:55;infested;2;3;Oxystele antoni;30,7;M7
2021/04/15;sunny;30;11:55;infested;2;4;Oxystele antoni;30,3;M8
2021/04/15;sunny;30;11:55;non infested;2;1;Oxystele antoni;30,4;M5
2021/04/15;sunny;30;11:55;non infested;2;2;Oxystele antoni;31,1;M6
2021/04/15;sunny;30;11:55;non infested;2;3;Oxystele antoni;30,7;M7
2021/04/15;sunny;30;11:55;infested;3;1;Oxystele antoni;30,7;M5
2021/04/15;sunny;30;11:55;infested;3;2;Oxystele antoni;32,7;M6
2021/04/15;sunny;30;11:55;infested;3;3;Oxystele antoni;31,3;M7
2021/04/15;sunny;30;11:55;infested;3;4;Oxystele antoni;31,1;M8
2021/04/15;sunny;30;11:55;non infested;3;1;Oxystele antoni;32;M5
2021/04/15;sunny;30;11:55;non infested;3;2;Oxystele antoni;27;M6
2021/04/15;sunny;30;11:55;non infested;3;3;Oxystele antoni;30,6;M7
2021/04/15;sunny;30;11:55;non infested;3;4;Oxystele antoni;32,3;M8
2021/04/15;sunny;60;12:25;infested;1;1;Oxystele antoni;34,2;M5
2021/04/15;sunny;60;12:25;infested;1;2;Oxystele antoni;34,7;M6
2021/04/15;sunny;60;12:25;infested;1;3;Oxystele antoni;33,2;M7
2021/04/15;sunny;60;12:25;infested;1;4;Oxystele antoni;33,2;M8
2021/04/15;sunny;60;12:25;non infested;1;1;Oxystele antoni;33,8;M5
2021/04/15;sunny;60;12:25;non infested;1;2;Oxystele antoni;31;M6
2021/04/15;sunny;60;12:25;non infested;1;3;Oxystele antoni;36,4;M7
2021/04/15;sunny;60;12:25;non infested;1;4;Oxystele antoni;37,9;M8
2021/04/15;sunny;60;12:25;infested;2;1;Oxystele antoni;30,9;M5
2021/04/15;sunny;60;12:25;infested;2;2;Oxystele antoni;31;M6
2021/04/15;sunny;60;12:25;infested;2;3;Oxystele antoni;31,3;M7
2021/04/15;sunny;60;12:25;infested;2;4;Oxystele antoni;30,7;M8
2021/04/15;sunny;60;12:25;non infested;2;1;Oxystele antoni;31,1;M5
2021/04/15;sunny;60;12:25;non infested;2;2;Oxystele antoni;31,8;M6
2021/04/15;sunny;60;12:25;non infested;2;3;Oxystele antoni;31,5;M7
2021/04/15;sunny;60;12:25;infested;3;1;Oxystele antoni;31,4;M5
2021/04/15;sunny;60;12:25;infested;3;2;Oxystele antoni;31,3;M6
2021/04/15;sunny;60;12:25;infested;3;3;Oxystele antoni;31,6;M7
2021/04/15;sunny;60;12:25;infested;3;4;Oxystele antoni;33,3;M8
2021/04/15;sunny;60;12:25;non infested;3;1;Oxystele antoni;32,7;M5
2021/04/15;sunny;60;12:25;non infested;3;2;Oxystele antoni;30,6;M6
2021/04/15;sunny;60;12:25;non infested;3;3;Oxystele antoni;34;M7
2021/04/15;sunny;60;12:25;non infested;3;4;Oxystele antoni;28,4;M8
2021/04/15;sunny;90;12:55;infested;1;1;Oxystele antoni;32,4;M5
2021/04/15;sunny;90;12:55;infested;1;2;Oxystele antoni;32,6;M6
2021/04/15;sunny;90;12:55;infested;1;3;Oxystele antoni;32,8;M7
2021/04/15;sunny;90;12:55;infested;1;4;Oxystele antoni;31,6;M8
2021/04/15;sunny;90;12:55;non infested;1;1;Oxystele antoni;32,6;M5
2021/04/15;sunny;90;12:55;non infested;1;2;Oxystele antoni;34,6;M6
2021/04/15;sunny;90;12:55;non infested;1;3;Oxystele antoni;36,8;M7
2021/04/15;sunny;90;12:55;infested;2;1;Oxystele antoni;29,4;M5
2021/04/15;sunny;90;12:55;infested;2;2;Oxystele antoni;30,2;M6
2021/04/15;sunny;90;12:55;infested;2;3;Oxystele antoni;30,4;M7
2021/04/15;sunny;90;12:55;infested;2;4;Oxystele antoni;28,4;M8
2021/04/15;sunny;90;12:55;non infested;2;1;Oxystele antoni;31,6;M5
2021/04/15;sunny;90;12:55;non infested;2;2;Oxystele antoni;30,9;M6
2021/04/15;sunny;90;12:55;non infested;2;3;Oxystele antoni;28,9;M7
2021/04/15;sunny;90;12:55;infested;3;1;Oxystele antoni;29,8;M5
2021/04/15;sunny;90;12:55;infested;3;2;Oxystele antoni;29,8;M6
2021/04/15;sunny;90;12:55;infested;3;3;Oxystele antoni;31,2;M7
2021/04/15;sunny;90;12:55;infested;3;4;Oxystele antoni;30,4;M8
2021/04/15;sunny;90;12:55;non infested;3;1;Oxystele antoni;31,1;M5
2021/04/15;sunny;90;12:55;non infested;3;2;Oxystele antoni;28,3;M6
2021/04/15;sunny;90;12:55;non infested;3;3;Oxystele antoni;32;M7
2021/04/15;sunny;90;12:55;non infested;3;4;Oxystele antoni;29,4;M8
2021/04/14;sunny;0;10:55;infested;1;1;Scutellastra granularis;23,5;M1
2021/04/14;sunny;0;10:55;infested;1;2;Scutellastra granularis;24,1;M2
2021/04/14;sunny;0;10:55;infested;1;3;Scutellastra granularis;24;M3
2021/04/14;sunny;0;10:55;infested;1;4;Scutellastra granularis;23,8;M4
2021/04/14;sunny;0;10:55;infested;1;5;Scutellastra granularis;23,9;M5
2021/04/14;sunny;0;10:55;infested;1;6;Scutellastra granularis;23,1;M6
2021/04/14;sunny;0;10:55;infested;1;7;Scutellastra granularis;22,7;M7
2021/04/14;sunny;0;10:55;non infested;1;1;Scutellastra granularis;23,3;M1
2021/04/14;sunny;0;10:55;non infested;1;2;Scutellastra granularis;24,3;M2
2021/04/14;sunny;0;10:55;non infested;1;3;Scutellastra granularis;24,4;M3
2021/04/14;sunny;0;10:55;non infested;1;4;Scutellastra granularis;23,6;M4
2021/04/14;sunny;0;10:55;non infested;1;5;Scutellastra granularis;24,2;M5
2021/04/14;sunny;0;10:55;non infested;1;6;Scutellastra granularis;23,2;M6
2021/04/14;sunny;0;10:55;infested;2;1;Scutellastra granularis;25;M1
2021/04/14;sunny;0;10:55;infested;2;2;Scutellastra granularis;26,5;M2
2021/04/14;sunny;0;10:55;infested;2;3;Scutellastra granularis;25;M3
2021/04/14;sunny;0;10:55;infested;2;4;Scutellastra granularis;25,4;M4
2021/04/14;sunny;0;10:55;infested;2;5;Scutellastra granularis;24,3;M5
2021/04/14;sunny;0;10:55;infested;2;6;Scutellastra granularis;25,9;M6
2021/04/14;sunny;0;10:55;infested;2;7;Scutellastra granularis;22,6;M7
2021/04/14;sunny;0;10:55;non infested;2;1;Scutellastra granularis;25;M1
2021/04/14;sunny;0;10:55;non infested;2;2;Scutellastra granularis;26,4;M2
2021/04/14;sunny;0;10:55;non infested;2;3;Scutellastra granularis;25;M3
2021/04/14;sunny;0;10:55;non infested;2;4;Scutellastra granularis;24,8;M4
2021/04/14;sunny;0;10:55;non infested;2;5;Scutellastra granularis;25,7;M5
2021/04/14;sunny;0;10:55;non infested;2;6;Scutellastra granularis;24,1;M6
2021/04/14;sunny;0;10:55;non infested;2;7;Scutellastra granularis;24,6;M7
2021/04/14;sunny;0;10:55;infested;3;1;Scutellastra granularis;24,9;M1
2021/04/14;sunny;0;10:55;infested;3;2;Scutellastra granularis;24;M2
2021/04/14;sunny;0;10:55;infested;3;3;Scutellastra granularis;25;M3
2021/04/14;sunny;0;10:55;infested;3;4;Scutellastra granularis;23,4;M4
2021/04/14;sunny;0;10:55;infested;3;5;Scutellastra granularis;24,2;M5
2021/04/14;sunny;0;10:55;infested;3;6;Scutellastra granularis;24,5;M6
2021/04/14;sunny;0;10:55;non infested;3;1;Scutellastra granularis;25,3;M1
2021/04/14;sunny;0;10:55;non infested;3;2;Scutellastra granularis;26,2;M2
2021/04/14;sunny;0;10:55;non infested;3;3;Scutellastra granularis;26,6;M3
2021/04/14;sunny;0;10:55;non infested;3;4;Scutellastra granularis;25,8;M4
2021/04/14;sunny;0;10:55;non infested;3;5;Scutellastra granularis;25,7;M5
2021/04/14;sunny;0;10:55;non infested;3;6;Scutellastra granularis;25,8;M6
2021/04/14;sunny;0;10:55;non infested;3;7;Scutellastra granularis;25,3;M7
2021/04/14;sunny;30;11:25;infested;1;1;Scutellastra granularis;32,3;M1
2021/04/14;sunny;30;11:25;infested;1;2;Scutellastra granularis;30,2;M2
2021/04/14;sunny;30;11:25;infested;1;3;Scutellastra granularis;31,4;M3
2021/04/14;sunny;30;11:25;infested;1;4;Scutellastra granularis;32,4;M4
2021/04/14;sunny;30;11:25;infested;1;5;Scutellastra granularis;29,8;M5
2021/04/14;sunny;30;11:25;infested;1;6;Scutellastra granularis;33,8;M6
2021/04/14;sunny;30;11:25;non infested;1;1;Scutellastra granularis;36;M1
2021/04/14;sunny;30;11:25;non infested;1;2;Scutellastra granularis;36,4;M2
2021/04/14;sunny;30;11:25;non infested;1;3;Scutellastra granularis;35,2;M3
2021/04/14;sunny;30;11:25;non infested;1;4;Scutellastra granularis;37,5;M4
2021/04/14;sunny;30;11:25;non infested;1;5;Scutellastra granularis;33,9;M5
2021/04/14;sunny;30;11:25;infested;2;1;Scutellastra granularis;30,4;M1
2021/04/14;sunny;30;11:25;infested;2;2;Scutellastra granularis;29,7;M2
2021/04/14;sunny;30;11:25;infested;2;3;Scutellastra granularis;35,8;M3
2021/04/14;sunny;30;11:25;infested;2;4;Scutellastra granularis;32,9;M4
2021/04/14;sunny;30;11:25;infested;2;5;Scutellastra granularis;28,2;M5
2021/04/14;sunny;30;11:25;infested;2;6;Scutellastra granularis;27,7;M6
2021/04/14;sunny;30;11:25;non infested;2;1;Scutellastra granularis;35,3;M1
2021/04/14;sunny;30;11:25;non infested;2;2;Scutellastra granularis;36,1;M2
2021/04/14;sunny;30;11:25;non infested;2;3;Scutellastra granularis;35,8;M3
2021/04/14;sunny;30;11:25;non infested;2;4;Scutellastra granularis;34,8;M4
2021/04/14;sunny;30;11:25;infested;3;1;Scutellastra granularis;33,2;M1
2021/04/14;sunny;30;11:25;infested;3;2;Scutellastra granularis;32,7;M2
2021/04/14;sunny;30;11:25;infested;3;3;Scutellastra granularis;28,1;M3
2021/04/14;sunny;30;11:25;infested;3;4;Scutellastra granularis;31,4;M4
2021/04/14;sunny;30;11:25;non infested;3;1;Scutellastra granularis;31;M1
2021/04/14;sunny;30;11:25;non infested;3;2;Scutellastra granularis;37;M2
2021/04/14;sunny;30;11:25;non infested;3;3;Scutellastra granularis;30,6;M3
2021/04/14;sunny;60;11:55;infested;1;1;Scutellastra granularis;36,3;M1
2021/04/14;sunny;60;11:55;infested;1;2;Scutellastra granularis;37,1;M2
2021/04/14;sunny;60;11:55;infested;1;3;Scutellastra granularis;35,7;M3
2021/04/14;sunny;60;11:55;infested;1;4;Scutellastra granularis;34,3;M4
2021/04/14;sunny;60;11:55;non infested;1;1;Scutellastra granularis;38,6;M1
2021/04/14;sunny;60;11:55;non infested;1;2;Scutellastra granularis;36,4;M2
2021/04/14;sunny;60;11:55;non infested;1;3;Scutellastra granularis;38;M3
2021/04/14;sunny;60;11:55;infested;2;1;Scutellastra granularis;33;M1
2021/04/14;sunny;60;11:55;infested;2;2;Scutellastra granularis;29,7;M2
2021/04/14;sunny;60;11:55;infested;2;3;Scutellastra granularis;32,2;M3
2021/04/14;sunny;60;11:55;infested;2;4;Scutellastra granularis;36,2;M4
2021/04/14;sunny;60;11:55;non infested;2;1;Scutellastra granularis;38,3;M1
2021/04/14;sunny;60;11:55;non infested;2;2;Scutellastra granularis;39;M2
2021/04/14;sunny;60;11:55;non infested;2;3;Scutellastra granularis;37,1;M3
2021/04/14;sunny;60;11:55;infested;3;1;Scutellastra granularis;33,7;M1
2021/04/14;sunny;60;11:55;infested;3;2;Scutellastra granularis;35,3;M2
2021/04/14;sunny;60;11:55;infested;3;3;Scutellastra granularis;36,5;M3
2021/04/14;sunny;60;11:55;infested;3;4;Scutellastra granularis;30,1;M4
2021/04/14;sunny;60;11:55;non infested;3;1;Scutellastra granularis;38,2;M1
2021/04/14;sunny;60;11:55;non infested;3;2;Scutellastra granularis;36,2;M2
2021/04/14;sunny;60;11:55;non infested;3;3;Scutellastra granularis;33,7;M3
2021/04/14;sunny;90;12:25;infested;1;1;Scutellastra granularis;36,2;M1
2021/04/14;sunny;90;12:25;infested;1;2;Scutellastra granularis;37,6;M2
2021/04/14;sunny;90;12:25;infested;1;3;Scutellastra granularis;38,6;M3
2021/04/14;sunny;90;12:25;infested;1;4;Scutellastra granularis;39,4;M4
2021/04/14;sunny;90;12:25;infested;1;5;Scutellastra granularis;34,2;M5
2021/04/14;sunny;90;12:25;non infested;1;1;Scutellastra granularis;42,4;M1
2021/04/14;sunny;90;12:25;non infested;1;2;Scutellastra granularis;39;M2
2021/04/14;sunny;90;12:25;non infested;1;3;Scutellastra granularis;40,2;M3
2021/04/14;sunny;90;12:25;infested;2;1;Scutellastra granularis;34,6;M1
2021/04/14;sunny;90;12:25;infested;2;2;Scutellastra granularis;33;M2
2021/04/14;sunny;90;12:25;infested;2;3;Scutellastra granularis;32,7;M3
2021/04/14;sunny;90;12:25;infested;2;4;Scutellastra granularis;32,5;M4
2021/04/14;sunny;90;12:25;non infested;2;1;Scutellastra granularis;42;M1
2021/04/14;sunny;90;12:25;non infested;2;2;Scutellastra granularis;40,8;M2
2021/04/14;sunny;90;12:25;non infested;2;3;Scutellastra granularis;38,1;M3
2021/04/14;sunny;90;12:25;infested;3;1;Scutellastra granularis;35,1;M1
2021/04/14;sunny;90;12:25;infested;3;2;Scutellastra granularis;38,8;M2
2021/04/14;sunny;90;12:25;infested;3;3;Scutellastra granularis;31,5;M3
2021/04/14;sunny;90;12:25;infested;3;4;Scutellastra granularis;37,3;M4
2021/04/14;sunny;90;12:25;infested;3;5;Scutellastra granularis;37,4;M5
2021/04/14;sunny;90;12:25;non infested;3;1;Scutellastra granularis;36,1;M1
2021/04/14;sunny;90;12:25;non infested;3;2;Scutellastra granularis;37,5;M2
2021/04/14;sunny;90;12:25;non infested;3;3;Scutellastra granularis;40,1;M3
2021/04/18;sunny;0;10:05;infested;1;1;Scutellastra granularis;18,1;M1
2021/04/18;sunny;0;10:05;infested;1;2;Scutellastra granularis;17,9;M2
2021/04/18;sunny;0;10:05;infested;1;3;Scutellastra granularis;18,2;M3
2021/04/18;sunny;0;10:05;infested;1;4;Scutellastra granularis;18,9;M4
2021/04/18;sunny;0;10:05;infested;1;5;Scutellastra granularis;17,2;M5
2021/04/18;sunny;0;10:05;infested;1;6;Scutellastra granularis;17,9;M6
2021/04/18;sunny;0;10:05;infested;1;7;Scutellastra granularis;18,2;M7
2021/04/18;sunny;0;10:05;non infested;1;1;Scutellastra granularis;18,7;M1
2021/04/18;sunny;0;10:05;non infested;1;2;Scutellastra granularis;19,1;M2
2021/04/18;sunny;0;10:05;non infested;1;3;Scutellastra granularis;18,9;M3
2021/04/18;sunny;0;10:05;non infested;1;4;Scutellastra granularis;18,6;M4
2021/04/18;sunny;0;10:05;non infested;1;5;Scutellastra granularis;18,5;M5
2021/04/18;sunny;0;10:05;non infested;1;6;Scutellastra granularis;18,6;M6
2021/04/18;sunny;0;10:05;infested;2;1;Scutellastra granularis;19,5;M1
2021/04/18;sunny;0;10:05;infested;2;2;Scutellastra granularis;18,7;M2
2021/04/18;sunny;0;10:05;infested;2;3;Scutellastra granularis;19,2;M3
2021/04/18;sunny;0;10:05;infested;2;4;Scutellastra granularis;18,9;M4
2021/04/18;sunny;0;10:05;non infested;2;1;Scutellastra granularis;20,5;M1
2021/04/18;sunny;0;10:05;non infested;2;2;Scutellastra granularis;19,8;M2
2021/04/18;sunny;0;10:05;non infested;2;3;Scutellastra granularis;19,7;M3
2021/04/18;sunny;0;10:05;non infested;2;4;Scutellastra granularis;19,9;M4
2021/04/18;sunny;0;10:05;infested;3;1;Scutellastra granularis;19,3;M1
2021/04/18;sunny;0;10:05;infested;3;2;Scutellastra granularis;19,3;M2
2021/04/18;sunny;0;10:05;infested;3;3;Scutellastra granularis;20,3;M3
2021/04/18;sunny;0;10:05;infested;3;4;Scutellastra granularis;19,7;M4
2021/04/18;sunny;0;10:05;infested;3;5;Scutellastra granularis;21,1;M5
2021/04/18;sunny;0;10:05;infested;3;6;Scutellastra granularis;20,9;M6
2021/04/18;sunny;0;10:05;non infested;3;1;Scutellastra granularis;20,8;M1
2021/04/18;sunny;0;10:05;non infested;3;2;Scutellastra granularis;20,3;M2
2021/04/18;sunny;0;10:05;non infested;3;3;Scutellastra granularis;21,2;M3
2021/04/18;sunny;0;10:05;non infested;3;4;Scutellastra granularis;19,7;M4
2021/04/18;sunny;0;10:05;non infested;3;5;Scutellastra granularis;19,5;M5
2021/04/18;sunny;0;10:05;non infested;3;6;Scutellastra granularis;21,4;M6
2021/04/18;sunny;30;10:35;infested;1;1;Scutellastra granularis;29,6;M1
2021/04/18;sunny;30;10:35;infested;1;2;Scutellastra granularis;31,8;M2
2021/04/18;sunny;30;10:35;infested;1;3;Scutellastra granularis;30,2;M3
2021/04/18;sunny;30;10:35;infested;1;4;Scutellastra granularis;27,9;M4
2021/04/18;sunny;30;10:35;infested;1;5;Scutellastra granularis;29,5;M5
2021/04/18;sunny;30;10:35;non infested;1;1;Scutellastra granularis;31,7;M1
2021/04/18;sunny;30;10:35;non infested;1;2;Scutellastra granularis;32,5;M2
2021/04/18;sunny;30;10:35;non infested;1;3;Scutellastra granularis;32,2;M3
2021/04/18;sunny;30;10:35;non infested;1;4;Scutellastra granularis;33,4;M4
2021/04/18;sunny;30;10:35;non infested;1;5;Scutellastra granularis;29,1;M5
2021/04/18;sunny;30;10:35;infested;2;1;Scutellastra granularis;24,6;M1
2021/04/18;sunny;30;10:35;infested;2;2;Scutellastra granularis;28,4;M2
2021/04/18;sunny;30;10:35;infested;2;3;Scutellastra granularis;28,8;M3
2021/04/18;sunny;30;10:35;infested;2;4;Scutellastra granularis;26,9;M4
2021/04/18;sunny;30;10:35;non infested;2;1;Scutellastra granularis;32,8;M1
2021/04/18;sunny;30;10:35;non infested;2;2;Scutellastra granularis;28,9;M2
2021/04/18;sunny;30;10:35;non infested;2;3;Scutellastra granularis;29,3;M3
2021/04/18;sunny;30;10:35;non infested;2;4;Scutellastra granularis;29,1;M4
2021/04/18;sunny;30;10:35;infested;3;1;Scutellastra granularis;33;M1
2021/04/18;sunny;30;10:35;infested;3;2;Scutellastra granularis;30,5;M2
2021/04/18;sunny;30;10:35;infested;3;3;Scutellastra granularis;26,6;M3
2021/04/18;sunny;30;10:35;infested;3;4;Scutellastra granularis;28,3;M4
2021/04/18;sunny;30;10:35;infested;3;5;Scutellastra granularis;28;M5
2021/04/18;sunny;30;10:35;non infested;3;1;Scutellastra granularis;26,9;M1
2021/04/18;sunny;30;10:35;non infested;3;2;Scutellastra granularis;27;M2
2021/04/18;sunny;30;10:35;non infested;3;3;Scutellastra granularis;29,6;M3
2021/04/18;sunny;60;11:05;infested;1;1;Scutellastra granularis;33,2;M1
2021/04/18;sunny;60;11:05;infested;1;2;Scutellastra granularis;33,3;M2
2021/04/18;sunny;60;11:05;infested;1;3;Scutellastra granularis;32,4;M3
2021/04/18;sunny;60;11:05;infested;1;4;Scutellastra granularis;30,3;M4
2021/04/18;sunny;60;11:05;infested;1;5;Scutellastra granularis;29,5;M5
2021/04/18;sunny;60;11:05;infested;1;6;Scutellastra granularis;32,6;M6
2021/04/18;sunny;60;11:05;non infested;1;1;Scutellastra granularis;34,6;M1
2021/04/18;sunny;60;11:05;non infested;1;2;Scutellastra granularis;34,3;M2
2021/04/18;sunny;60;11:05;non infested;1;3;Scutellastra granularis;32,3;M3
2021/04/18;sunny;60;11:05;non infested;1;4;Scutellastra granularis;34,9;M4
2021/04/18;sunny;60;11:05;non infested;1;5;Scutellastra granularis;31,6;M5
2021/04/18;sunny;60;11:05;infested;2;1;Scutellastra granularis;31,7;M1
2021/04/18;sunny;60;11:05;infested;2;2;Scutellastra granularis;29,5;M2
2021/04/18;sunny;60;11:05;infested;2;3;Scutellastra granularis;27,7;M3
2021/04/18;sunny;60;11:05;infested;2;4;Scutellastra granularis;28,2;M4
2021/04/18;sunny;60;11:05;infested;2;5;Scutellastra granularis;24,5;M5
2021/04/18;sunny;60;11:05;non infested;2;1;Scutellastra granularis;35,6;M1
2021/04/18;sunny;60;11:05;non infested;2;2;Scutellastra granularis;30,6;M2
2021/04/18;sunny;60;11:05;non infested;2;3;Scutellastra granularis;30,6;M3
2021/04/18;sunny;60;11:05;non infested;2;4;Scutellastra granularis;29,5;M4
2021/04/18;sunny;60;11:05;infested;3;1;Scutellastra granularis;37,3;M1
2021/04/18;sunny;60;11:05;infested;3;2;Scutellastra granularis;28,4;M2
2021/04/18;sunny;60;11:05;infested;3;3;Scutellastra granularis;31,3;M3
2021/04/18;sunny;60;11:05;infested;3;4;Scutellastra granularis;33,5;M4
2021/04/18;sunny;60;11:05;infested;3;5;Scutellastra granularis;32,5;M5
2021/04/18;sunny;60;11:05;non infested;3;1;Scutellastra granularis;29,3;M1
2021/04/18;sunny;60;11:05;non infested;3;2;Scutellastra granularis;32,7;M2
2021/04/18;sunny;60;11:05;non infested;3;3;Scutellastra granularis;29,5;M3
2021/04/18;sunny;90;11:35;infested;1;1;Scutellastra granularis;36,1;M1
2021/04/18;sunny;90;11:35;infested;1;2;Scutellastra granularis;36,2;M2
2021/04/18;sunny;90;11:35;infested;1;3;Scutellastra granularis;37,1;M3
2021/04/18;sunny;90;11:35;infested;1;4;Scutellastra granularis;34,3;M4
2021/04/18;sunny;90;11:35;infested;1;5;Scutellastra granularis;35,4;M5
2021/04/18;sunny;90;11:35;non infested;1;1;Scutellastra granularis;35,3;M1
2021/04/18;sunny;90;11:35;non infested;1;2;Scutellastra granularis;37,6;M2
2021/04/18;sunny;90;11:35;non infested;1;3;Scutellastra granularis;35,7;M3
2021/04/18;sunny;90;11:35;non infested;1;4;Scutellastra granularis;37,7;M4
2021/04/18;sunny;90;11:35;non infested;1;5;Scutellastra granularis;39;M5
2021/04/18;sunny;90;11:35;infested;2;1;Scutellastra granularis;34,3;M1
2021/04/18;sunny;90;11:35;infested;2;2;Scutellastra granularis;33,5;M2
2021/04/18;sunny;90;11:35;infested;2;3;Scutellastra granularis;30,8;M3
2021/04/18;sunny;90;11:35;infested;2;4;Scutellastra granularis;28,6;M4
2021/04/18;sunny;90;11:35;infested;2;5;Scutellastra granularis;31,7;M5
2021/04/18;sunny;90;11:35;non infested;2;1;Scutellastra granularis;37,6;M1
2021/04/18;sunny;90;11:35;non infested;2;2;Scutellastra granularis;32,7;M2
2021/04/18;sunny;90;11:35;non infested;2;3;Scutellastra granularis;33,4;M3
2021/04/18;sunny;90;11:35;non infested;2;4;Scutellastra granularis;33,2;M4
2021/04/18;sunny;90;11:35;non infested;2;5;Scutellastra granularis;32,9;M5
2021/04/18;sunny;90;11:35;infested;3;1;Scutellastra granularis;39,1;M1
2021/04/18;sunny;90;11:35;infested;3;2;Scutellastra granularis;34,5;M2
2021/04/18;sunny;90;11:35;infested;3;3;Scutellastra granularis;29,6;M3
2021/04/18;sunny;90;11:35;infested;3;4;Scutellastra granularis;35,6;M4
2021/04/18;sunny;90;11:35;infested;3;5;Scutellastra granularis;33,2;M5
2021/04/18;sunny;90;11:35;infested;3;6;Scutellastra granularis;30,7;M6
2021/04/18;sunny;90;11:35;non infested;3;1;Scutellastra granularis;31,8;M1
2021/04/18;sunny;90;11:35;non infested;3;2;Scutellastra granularis;31,5;M2
2021/04/18;sunny;90;11:35;non infested;3;3;Scutellastra granularis;34,8;M3
2021/04/14;sunny;0;10:55;infested;1;1;Perna perna;24,6;M8
2021/04/14;sunny;0;10:55;infested;1;2;Perna perna;23,2;M9
2021/04/14;sunny;0;10:55;infested;1;3;Perna perna;23,8;M10
2021/04/14;sunny;0;10:55;infested;1;4;Perna perna;24,1;M11
2021/04/14;sunny;0;10:55;infested;1;5;Perna perna;23,5;M12
2021/04/14;sunny;0;10:55;non infested;1;1;Perna perna;23;M7
2021/04/14;sunny;0;10:55;non infested;1;2;Perna perna;24,3;M8
2021/04/14;sunny;0;10:55;non infested;1;3;Perna perna;23,9;M9
2021/04/14;sunny;0;10:55;non infested;1;4;Perna perna;23,6;M10
2021/04/14;sunny;0;10:55;non infested;1;5;Perna perna;24,5;M11
2021/04/14;sunny;0;10:55;infested;2;1;Perna perna;26,2;M8
2021/04/14;sunny;0;10:55;infested;2;2;Perna perna;25,1;M9
2021/04/14;sunny;0;10:55;infested;2;3;Perna perna;25,7;M10
2021/04/14;sunny;0;10:55;infested;2;4;Perna perna;24,7;M11
2021/04/14;sunny;0;10:55;infested;2;5;Perna perna;25,7;M12
2021/04/14;sunny;0;10:55;non infested;2;1;Perna perna;25,7;M8
2021/04/14;sunny;0;10:55;non infested;2;2;Perna perna;26,2;M9
2021/04/14;sunny;0;10:55;non infested;2;3;Perna perna;25;M10
2021/04/14;sunny;0;10:55;non infested;2;4;Perna perna;24,6;M11
2021/04/14;sunny;0;10:55;non infested;2;5;Perna perna;25,5;M12
2021/04/14;sunny;0;10:55;infested;3;1;Perna perna;24,1;M7
2021/04/14;sunny;0;10:55;infested;3;2;Perna perna;24,6;M8
2021/04/14;sunny;0;10:55;infested;3;3;Perna perna;23,5;M9
2021/04/14;sunny;0;10:55;infested;3;4;Perna perna;24,8;M10
2021/04/14;sunny;0;10:55;infested;3;5;Perna perna;24,7;M11
2021/04/14;sunny;0;10:55;non infested;3;1;Perna perna;25,4;M8
2021/04/14;sunny;0;10:55;non infested;3;2;Perna perna;24,4;M9
2021/04/14;sunny;0;10:55;non infested;3;3;Perna perna;26,9;M10
2021/04/14;sunny;0;10:55;non infested;3;4;Perna perna;25,3;M11
2021/04/14;sunny;0;10:55;non infested;3;5;Perna perna;25,5;M12
2021/04/14;sunny;30;11:25;infested;1;1;Perna perna;35,7;M7
2021/04/14;sunny;30;11:25;infested;1;2;Perna perna;35,2;M8
2021/04/14;sunny;30;11:25;infested;1;3;Perna perna;35,9;M9
2021/04/14;sunny;30;11:25;infested;1;4;Perna perna;38;M10
2021/04/14;sunny;30;11:25;infested;1;5;Perna perna;36,9;M11
2021/04/14;sunny;30;11:25;non infested;1;1;Perna perna;38;M6
2021/04/14;sunny;30;11:25;non infested;1;2;Perna perna;39,4;M7
2021/04/14;sunny;30;11:25;non infested;1;3;Perna perna;39,3;M8
